ModelID,CellLineName,StrippedCellLineName,OncotreeLineage,OncotreePrimaryDisease,BLVRB_RNA,BLVRB_Protein,BLVRB_dependency,BLVRB_effect,Is_Breast_Cancer
ACH-000677,SW 1573,SW1573,Lung,Non-Small Cell Lung Cancer,6.597595232990739,0.204848398,0.017958106,0.011980201,0
ACH-000678,MKN7,MKN7,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.831560603778272,-1.917699322,,,0
ACH-000679,OE-19,OE19,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,8.2344486287351,,,,0
ACH-000680,SW948,SW948,Bowel,Colorectal Adenocarcinoma,6.896126506190174,1.226286481,,,0
ACH-000681,A549,A549,Lung,Non-Small Cell Lung Cancer,7.485644181142892,-0.429359383,0.025897978,-0.044886797,0
ACH-000682,SNU-1066,SNU1066,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.913236499072505,,0.015909585,0.032038539,0
ACH-000683,SNU-503,SNU503,Bowel,Colorectal Adenocarcinoma,6.912649864897204,,0.024187967,0.003366742,0
ACH-000684,KMRC-1,KMRC1,Kidney,Renal Cell Carcinoma,7.444112102889483,0.231024661,0.009084653,0.155040242,0
ACH-000685,L3.3,L33,Pancreas,Adenosquamous Carcinoma of the Pancreas,7.36053986165181,-1.280417589,0.071180032,-0.141663973,0
ACH-000686,SNU-878,SNU878,Liver,Hepatocellular Carcinoma,8.8672107738884,,,,0
ACH-000687,CI-1,CI1,Lymphoid,Non-Hodgkin Lymphoma,5.286685276815146,,,,0
ACH-000688,OV7,OV7,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,6.236733685209372,,0.013549536,0.17122198,0
ACH-000689,RH-18,RH18,Soft Tissue,Rhabdomyosarcoma,6.063830790288682,,,,0
ACH-000690,HCC-2814,HCC2814,Lung,Non-Small Cell Lung Cancer,7.793642322476956,,,,0
ACH-000691,HCC2157,HCC2157,Breast,Invasive Breast Carcinoma,4.546925319344561,,,,1
ACH-000692,SNU-899,SNU899,Head and Neck,Head and Neck Squamous Cell Carcinoma,4.896882127955382,,,,0
ACH-000693,KYSE-180,KYSE180,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,5.683898529731415,-0.675080385,0.006134974,0.072483805,0
ACH-000694,TE-9,TE9,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,7.054815924844965,,0.04250092,-0.065845928,0
ACH-000694,TE-9,TE9,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,7.055770482842497,,0.04250092,-0.065845928,0
ACH-000695,COR-L47,CORL47,Lung,Lung Neuroendocrine Tumor,2.3054306857559994,-1.956323883,0.035509361,-0.059611395,0
ACH-000696,OVCAR-8,OVCAR8,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,5.187542110390672,-0.588207413,0.004478078,0.106329566,0
ACH-000697,A3/KAW,A3KAW,Lymphoid,Mature B-Cell Neoplasms,5.394510712189993,,0.001259648,0.217972094,0
ACH-000698,DMS 53,DMS53,Lung,Lung Neuroendocrine Tumor,4.601779700781979,,0.068277769,-0.172247486,0
ACH-000699,HCC1395,HCC1395,Breast,Invasive Breast Carcinoma,6.655157166149354,0.554328512,0.010940818,0.106292094,1
ACH-000700,NCI-H2882,NCIH2882,Lung,Non-Small Cell Lung Cancer,6.185214410760966,,0.022252326,0.004906706,0
ACH-000700,NCI-H2882,NCIH2882,Lung,Non-Small Cell Lung Cancer,6.336619025387926,,0.022252326,0.004906706,0
ACH-000701,RMUG-S,RMUGS,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,9.55940768413292,1.375178741,0.027432196,-0.022082605,0
ACH-000702,L-1236,L1236,Lymphoid,Hodgkin Lymphoma,5.480908115647713,,0.024795377,-0.012374906,0
ACH-000703,DMS 79,DMS79,Lung,Lung Neuroendocrine Tumor,4.910497629271731,,,,0
ACH-000704,OAW42,OAW42,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,7.164062174992986,,0.025665803,-0.006651536,0
ACH-000705,LC-1F,LC1F,Lung,Non-Small Cell Lung Cancer,8.079330105826605,,,,0
ACH-000706,EKVX,EKVX,Lung,Non-Small Cell Lung Cancer,7.060036572065872,,0.017248142,-0.00072745,0
ACH-000707,P3HR-1,P3HR1,Lymphoid,Mature B-Cell Neoplasms,4.420374603550823,,,,0
ACH-000708,SNU-283,SNU283,Bowel,Colorectal Adenocarcinoma,6.927256483190959,,,,0
ACH-000709,KMRC-2,KMRC2,Kidney,Renal Cell Carcinoma,6.026091814341328,,0.01714632,0.074499256,0
ACH-000710,NCI-H854,NCIH854,Bowel,Colorectal Adenocarcinoma,4.1191237333374655,,,,0
ACH-000711,JIMT-1,JIMT1,Breast,Invasive Breast Carcinoma,7.805814796197969,0.981475154,0.025203204,-0.015355774,1
ACH-000712,HCC-1833,HCC1833,Lung,Non-Small Cell Lung Cancer,3.389036716686109,-1.118832649,,,0
ACH-000713,Caov-3,CAOV3,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,6.662789410863176,0.469053186,0.06336702,-0.16625667,0
ACH-000714,KMS-11,KMS11,Lymphoid,Mature B-Cell Neoplasms,5.440543642280572,0.810283526,0.064194024,-0.08260776,0
ACH-000715,SNU-1214,SNU1214,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.298639988529397,,,,0
ACH-000716,TT2609-C02,TT2609C02,Thyroid,Well-Differentiated Thyroid Cancer,5.071307894744157,,0.010601635,0.050685481,0
ACH-000717,COLO-680N,COLO680N,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,8.23192195383489,,0.010354361,0.103995009,0
ACH-000718,NCI-H2291,NCIH2291,Lung,Non-Small Cell Lung Cancer,6.991181681408527,1.470011813,0.005286541,0.198265798,0
ACH-000719,RMG-I,RMGI,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,7.57655992805425,,0.047901653,-0.04953172,0
ACH-000720,TCCSUP,TCCSUP,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,6.776867256134747,-0.219914376,0.030217126,-0.017473347,0
ACH-000721,HMC-1-8,HMC18,Breast,Invasive Breast Carcinoma,5.875077216854483,,0.029172026,-0.017631702,1
ACH-000722,SNU-C1,SNUC1,Bowel,Colorectal Adenocarcinoma,6.242065110552616,0.2529951,0.033461735,-0.037542755,0
ACH-000723,YD-10B,YD10B,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.355206599425938,,,,0
ACH-000724,HT-1376,HT1376,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,6.030386845510068,-0.871097553,0.007325818,0.165832688,0
ACH-000725,HCC202,HCC202,Breast,Breast Ductal Carcinoma In Situ,7.783810212759482,,0.010132294,0.167690139,1
ACH-000726,TE-14,TE14,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,6.663999206160907,-0.369765461,,,0
ACH-000727,NCI-H2066,NCIH2066,Lung,Lung Neuroendocrine Tumor,,1.131386138,,,0
ACH-000728,KASUMI-2,KASUMI2,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,4.314783519719259,0.20801495,,,0
ACH-000729,NCI-H1963,NCIH1963,Lung,Lung Neuroendocrine Tumor,1.0293044563716889,,,,0
ACH-000730,SK-MEL-5,SKMEL5,Skin,Melanoma,5.9929088873305645,0.100672285,,,0
ACH-000731,HCC-2279,HCC2279,Lung,Non-Small Cell Lung Cancer,7.560913617019549,,,,0
ACH-000732,PE/CA-PJ41 (clone D2),PECAPJ41CLONED2,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.851489208003079,,0.012579183,0.022654239,0
ACH-000733,NCI-H1838,NCIH1838,Lung,Non-Small Cell Lung Cancer,6.195184183379204,,,,0
ACH-000734,JHH-5,JHH5,Liver,Hepatocellular Carcinoma,6.302543883264091,-0.434519378,0.016563354,0.016362268,0
ACH-000735,PE/CA-PJ49,PECAPJ49,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.264283073906642,,0.040939811,-0.044766046,0
ACH-000736,SNU-601,SNU601,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.531685564174591,,0.004621594,0.103376686,0
ACH-000737,NCI-H1385,NCIH1385,Lung,Non-Small Cell Lung Cancer,5.413065972373809,,,,0
ACH-000738,GB-1,GB1,CNS/Brain,Diffuse Glioma,6.8227938698164365,0.685757393,0.025055413,-0.035705641,0
ACH-000739,Hep G2,HEPG2,Liver,Hepatoblastoma,4.8130833992908615,-0.452078119,0.015796286,0.027957069,0
ACH-000740,A-253,A253,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.443233663944474,,0.003305852,0.161771723,0
ACH-000741,U-BLC1,UBLC1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,3.680178054297104,-2.134784641,0.014606422,0.023950895,0
ACH-000742,DM-3,DM3,Fibroblast,Non-Cancerous,5.404525100688735,,,,0
ACH-000743,COR-L95,CORL95,Lung,Lung Neuroendocrine Tumor,3.5385505791963543,,,,0
ACH-000744,NCI-H1623,NCIH1623,Lung,Non-Small Cell Lung Cancer,8.301564784241496,,,,0
ACH-000745,MOLP-8,MOLP8,Lymphoid,Mature B-Cell Neoplasms,3.800599684605802,,,,0
ACH-000746,GSS,GSS,Esophagus/Stomach,Esophagogastric Adenocarcinoma,5.685326283960968,,0.025558055,-0.036266068,0
ACH-000747,NCI-H1703,NCIH1703,Lung,Non-Small Cell Lung Cancer,5.966488148113323,0.597829199,0.005194016,0.099998313,0
ACH-000748,SJSA-1,SJSA1,Bone,Osteosarcoma,6.045545629818917,-0.57558178,0.019789908,0.034634819,0
ACH-000749,DMS 273,DMS273,Lung,Lung Neuroendocrine Tumor,4.55185434992428,0.227431355,0.066759557,-0.142836729,0
ACH-000750,LOX IMVI,LOXIMVI,Skin,Melanoma,5.846796666238979,-0.033442418,,,0
ACH-000751,OCI-M1,OCIM1,Myeloid,Acute Myeloid Leukemia,8.95105153328861,,,,0
ACH-000752,NCI-H196,NCIH196,Lung,SMARCA4-deficient undifferentiated tumor,6.909089029665642,-0.194973514,,,0
ACH-000753,JMSU-1,JMSU1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,5.72015531643263,0.0877027,0.032530175,-0.019022991,0
ACH-000754,L-428,L428,Lymphoid,Hodgkin Lymphoma,5.63306206105633,1.298920261,0.008657276,0.122146761,0
ACH-000755,HCC2218,HCC2218,Breast,Breast Ductal Carcinoma In Situ,7.017454292162538,1.680349152,,,1
ACH-000756,GI-1,GI1,CNS/Brain,Diffuse Glioma,5.309921940228492,,0.019042696,0.011776139,0
ACH-000757,A427,A427,Lung,Non-Small Cell Lung Cancer,6.554783755820253,,0.011548702,0.079705552,0
ACH-000758,MKN74,MKN74,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.662120029406197,,0.007498316,0.057846002,0
ACH-000759,MDA-MB-175-VII,MDAMB175VII,Breast,Invasive Breast Carcinoma,7.4114177712241265,,,,1
ACH-000760,LNZ308,LNZ308,CNS/Brain,Diffuse Glioma,6.797933829105576,,0.011367972,0.068193973,0
ACH-000761,NUGC-2,NUGC2,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.421946990341824,,,,0
ACH-000762,YD-38,YD38,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.859671439935868,,0.012794155,0.040646292,0
ACH-000763,MM1-S,MM1S,Lymphoid,Mature B-Cell Neoplasms,4.963390889167654,,0.035415588,-0.055764275,0
ACH-000764,SH-10-TC,SH10TC,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.187757851441405,,0.007029336,0.14887763,0
ACH-000765,WM983B,WM983B,Skin,Melanoma,5.2009084109187365,,0.007644513,0.087220248,0
ACH-000766,NCI-H1648,NCIH1648,Lung,Non-Small Cell Lung Cancer,6.492877046349448,,0.014951786,0.060339299,0
ACH-000767,NCI-H526,NCIH526,Lung,Lung Neuroendocrine Tumor,3.962354676312772,,0.097380124,-0.178789004,0
ACH-000768,MDA-MB-231,MDAMB231,Breast,Invasive Breast Carcinoma,6.059227634302864,0.492365524,0.021742604,-0.037547937,1
ACH-000769,LK-2,LK2,Lung,Non-Small Cell Lung Cancer,2.733180772875301,-1.936631644,0.022920046,-0.02851168,0
ACH-000770,P31/FUJ,P31FUJ,Myeloid,Acute Myeloid Leukemia,7.047909135384124,,0.009293671,0.060832667,0
ACH-000771,BICR 56,BICR56,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.263425082838912,,0.027367022,-0.056241366,0
ACH-000772,TE 441.T,TE441T,Soft Tissue,CIC-DUX4 Sarcoma,6.96961100305526,,,,0
ACH-000773,Ki-JK,KIJK,Lymphoid,Mature T and NK Neoplasms,4.98581006646501,,0.037252245,-0.043636152,0
ACH-000774,RERF-LC-Ad2,RERFLCAD2,Lung,Non-Small Cell Lung Cancer,5.928886663316471,,0.030678847,-0.067464379,0
ACH-000775,NCI-H727,NCIH727,Lung,Lung Neuroendocrine Tumor,5.014837301137419,,0.114825031,-0.187046793,0
ACH-000776,ONS-76,ONS76,CNS/Brain,Embryonal Tumor,5.307224493284879,,0.021644341,-0.029559231,0
ACH-000777,KYSE-30,KYSE30,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,6.998082647124651,-0.270109464,0.0517004,-0.104282733,0
ACH-000778,HSC-3,HSC3,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.015604611455119,-1.176646591,0.012058959,0.073407289,0
ACH-000779,PC-9,PC9,Lung,Non-Small Cell Lung Cancer,6.971221641854502,,,,0
ACH-000780,NCI-H1105,NCIH1105,Lung,Lung Neuroendocrine Tumor,2.4638290644433094,,,,0
ACH-000781,NCI-H2023,NCIH2023,Lung,Non-Small Cell Lung Cancer,8.979616684490452,,0.015970312,0.015761781,0
ACH-000782,SEM,SEM,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,4.079531717319805,-0.297350396,0.008806927,0.032199327,0
ACH-000783,CAMA-1,CAMA1,Breast,Invasive Breast Carcinoma,7.049173319063317,1.413386767,0.021322682,0.087956553,1
ACH-000784,KYSE-70,KYSE70,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,6.92462250656328,-0.751171277,0.007143718,0.070420499,0
ACH-000785,NCI-H2126,NCIH2126,Lung,Non-Small Cell Lung Cancer,7.1333271943841,0.730942146,0.032050498,-0.009621356,0
ACH-000786,Daudi,DAUDI,Lymphoid,Mature B-Cell Neoplasms,4.7178409014857685,,,,0
ACH-000787,LXF-289,LXF289,Lung,Non-Small Cell Lung Cancer,7.519817069772854,0.571441961,0.011002082,0.045545394,0
ACH-000788,A2058,A2058,Skin,Melanoma,4.608844718346912,-0.663215725,0.013265475,0.053844529,0
ACH-000789,NCI-H810,NCIH810,Lung,Non-Small Cell Lung Cancer,3.48300312574692,,,,0
ACH-000790,SHP-77,SHP77,Lung,Lung Neuroendocrine Tumor,4.449541566307354,-0.632968215,0.02559412,-0.059120653,0
ACH-000791,RERF-LC-Ad1,RERFLCAD1,Lung,Non-Small Cell Lung Cancer,5.724320116522869,,0.019969007,0.027328387,0
ACH-000792,BFTC-909,BFTC909,Kidney,Renal Cell Carcinoma,6.44377902201923,,0.022986701,0.016647148,0
ACH-000793,KATO III,KATOIII,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.294602370493791,0.934704563,0.031010895,-0.033673607,0
ACH-000794,BICR 22,BICR22,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.803343294782102,-0.847221969,0.017110188,0.012869944,0
ACH-000795,MOLT-13,MOLT13,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,,,,,0
ACH-000796,MCAS,MCAS,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,5.54044890323242,,0.052735175,-0.047684038,0
ACH-000797,HLF-a,HLFA,Fibroblast,Non-Cancerous,6.055837711981847,,,,0
ACH-000798,CL-40,CL40,Bowel,Colorectal Adenocarcinoma,6.308319005211222,,0.015722324,0.035358297,0
ACH-000799,Hs 695T,HS695T,Skin,Melanoma,5.867461613657127,-0.675875575,0.018009336,0.052799024,0
ACH-000800,NCI-H446,NCIH446,Lung,Lung Neuroendocrine Tumor,4.818738101541804,-0.418289165,0.038943087,-0.088425173,0
ACH-000801,Hs 936.T,HS936T,Skin,Melanoma,6.205945695484062,,0.00440923,0.145369317,0
ACH-000802,BFTC-905,BFTC905,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,4.340519542972987,,0.015620969,0.007815769,0
ACH-000803,COLO 668,COLO668,Lung,Lung Neuroendocrine Tumor,1.7925014010723863,,,,0
ACH-000804,NB-1,NB1,Peripheral Nervous System,Neuroblastoma,4.024080274093629,,0.02102978,-0.019949779,0
ACH-000805,COLO-679,COLO679,Skin,Melanoma,5.586380453798634,-0.297769981,0.022812351,-0.030974229,0
ACH-000806,L-540,L540,Lymphoid,Hodgkin Lymphoma,6.50521609609692,,,,0
ACH-000807,SNU-738,SNU738,CNS/Brain,Diffuse Glioma,6.39391037754418,,0.015264455,0.04759248,0
ACH-000808,HuH28,HUH28,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,7.241601875194171,,,,0
ACH-000809,KYSE-410,KYSE410,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,5.408107215232553,0.062426756,0.006745851,0.094856588,0
ACH-000810,SK-MEL-30,SKMEL30,Skin,Melanoma,5.623067939056646,-0.670702696,0.026175488,-0.033847953,0
ACH-000811,SK-OV-3,SKOV3,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,6.192180353858801,,0.067928107,-0.108642385,0
ACH-000812,COLO-783,COLO783,Skin,Melanoma,6.664127242758463,,,,0
ACH-000813,T3M-10,T3M10,Lung,Non-Small Cell Lung Cancer,9.255496012279927,,,,0
ACH-000814,Hs 939.T,HS939T,Skin,Melanoma,5.77667252955197,,,,0
ACH-000815,KM-H2,KMH2,Lymphoid,Hodgkin Lymphoma,6.060559760785641,,,,0
ACH-000816,NCI-H524,NCIH524,Lung,Lung Neuroendocrine Tumor,4.673974699685963,,,,0
ACH-000817,RPMI 8226,RPMI8226,Lymphoid,Mature B-Cell Neoplasms,6.032625444322247,0.778570249,0.075925581,-0.162707761,0
ACH-000818,BT-483,BT483,Breast,Invasive Breast Carcinoma,6.552340179341881,,,,1
ACH-000819,LN-18,LN18,CNS/Brain,Diffuse Glioma,7.75961526007638,0.765361995,0.011469882,0.042383532,0
ACH-000820,SW403,SW403,Bowel,Colorectal Adenocarcinoma,6.098731146782939,0.25497643,0.005551891,0.211302869,0
ACH-000821,EJM,EJM,Lymphoid,Mature B-Cell Neoplasms,5.921631507996221,,0.005188759,0.197470653,0
ACH-000822,SK-MEL-24,SKMEL24,Skin,Melanoma,5.386535070184754,,0.050136407,-0.031478207,0
ACH-000823,KYSE-140,KYSE140,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,6.613782099067482,,0.015830365,0.014455431,0
ACH-000824,KYSE-510,KYSE510,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,6.680788487875588,-0.200601617,0.023911087,0.014925275,0
ACH-000825,HOP-92,HOP92,Lung,Non-Small Cell Lung Cancer,6.19708495207955,,,,0
ACH-000826,CAL-12T,CAL12T,Lung,Non-Small Cell Lung Cancer,6.510726196554886,,0.003923872,0.203783993,0
ACH-000827,WM793,WM793,Skin,Melanoma,5.12731961627407,-1.553525691,0.011185929,0.051475167,0
ACH-000828,ZR-75-30,ZR7530,Breast,Invasive Breast Carcinoma,9.274464351263102,,,,1
ACH-000829,HuNS1,HUNS1,Lymphoid,Mature B-Cell Neoplasms,3.6136848721959,,0.072343288,-0.168785486,0
ACH-000830,NCI-H1436,NCIH1436,Lung,Lung Neuroendocrine Tumor,4.045853563169463,,,,0
ACH-000831,HEC-50B,HEC50B,Uterus,Endometrial Carcinoma,6.080088402740606,-0.02880418,0.050127147,-0.114229922,0
ACH-000832,CAL 27,CAL27,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.857956120860709,-0.851631709,0.004277834,0.079833203,0
ACH-000833,RH-30,RH30,Soft Tissue,Rhabdomyosarcoma,5.545897344270676,-1.046917755,0.005269028,0.118791246,0
ACH-000834,UM-UC-1,UMUC1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,6.530659152373372,,0.013535212,0.026958633,0
ACH-000835,GCT,GCT,Soft Tissue,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,4.903399862923416,,0.023830931,-0.021046804,0
ACH-000836,YD-15,YD15,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.772038711516085,,0.028704914,-0.031630408,0
ACH-000837,NCI-H322,NCIH322,Lung,Non-Small Cell Lung Cancer,6.875915186555224,,0.010819548,0.019375123,0
ACH-000838,AMO-1,AMO1,Lymphoid,Mature B-Cell Neoplasms,5.197279609954545,,0.081821211,-0.148483715,0
ACH-000839,SCaBER,SCABER,Bladder/Urinary Tract,Bladder Squamous Cell Carcinoma,4.95066436847344,,0.023008931,-0.007756265,0
ACH-000840,HCC-366,HCC366,Lung,Non-Small Cell Lung Cancer,5.948925510782591,,0.020636336,0.024858558,0
ACH-000841,NCI-H2087,NCIH2087,Lung,Non-Small Cell Lung Cancer,5.902015677344506,,0.013607832,0.039601308,0
ACH-000842,SW 480,SW480,Bowel,Colorectal Adenocarcinoma,5.554386246233308,-0.773624451,,,0
ACH-000843,HARA,HARA,Lung,Non-Small Cell Lung Cancer,5.2817501713510815,,0.020857992,-0.023256786,0
ACH-000844,DMS 454,DMS454,Lung,Lung Neuroendocrine Tumor,6.685463655320304,,,,0
ACH-000845,NCI-H1373,NCIH1373,Lung,Non-Small Cell Lung Cancer,5.584806200291967,,0.015018641,0.009982679,0
ACH-000846,FaDu,FADU,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.049979202707791,-0.184179106,0.001601906,0.224879589,0
ACH-000847,HGC-27,HGC27,Esophagus/Stomach,Esophagogastric Adenocarcinoma,5.990578258767932,0.44379958,0.002323995,0.184461486,0
ACH-000848,JHH-7,JHH7,Liver,Hepatocellular Carcinoma,5.649402775193844,-0.858356034,0.017773848,-0.016257571,0
ACH-000849,MDA-MB-468,MDAMB468,Breast,Invasive Breast Carcinoma,6.678212786421367,0.521085781,0.007639581,0.090923462,1
ACH-000850,Hs 698.T,HS698T,Fibroblast,Non-Cancerous,5.897308201602128,,,,0
ACH-000851,MOR/CPR,MORCPR,Lung,Non-Small Cell Lung Cancer,8.11122436846895,,0.004253649,0.126664975,0
ACH-000852,NCI-H1435,NCIH1435,Lung,Non-Small Cell Lung Cancer,8.37600814518612,1.506021151,,,0
ACH-000853,NCI-H661,NCIH661,Lung,Non-Small Cell Lung Cancer,6.722165431691404,0.137145581,0.013911302,0.015001845,0
ACH-000854,OCI-MY5,OCIMY5,Lymphoid,Mature B-Cell Neoplasms,3.3597404254207,,,,0
ACH-000855,KYSE-150,KYSE150,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,6.505882992345441,-0.154153293,0.035918197,-0.109334856,0
ACH-000855,KYSE-150,KYSE150,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,6.505254212759733,-0.154153293,0.035918197,-0.109334856,0
ACH-000856,CAL-51,CAL51,Breast,Invasive Breast Carcinoma,5.432638772750753,-0.675792577,0.030713265,-0.079554681,1
ACH-000857,CAL-85-1,CAL851,Breast,Invasive Breast Carcinoma,6.220525371095802,-0.512066774,,,1
ACH-000858,KNS-62,KNS62,Lung,Non-Small Cell Lung Cancer,5.1479985705425735,,0.056636338,-0.115466026,0
ACH-000859,HCC1954,HCC1954,Breast,Breast Ductal Carcinoma In Situ,8.44340773679264,1.218525447,0.045668007,-0.082393307,1
ACH-000860,NCI-H358,NCIH358,Lung,Non-Small Cell Lung Cancer,5.606602123893312,-1.102271816,0.020800214,-0.011465721,0
ACH-000861,HOP-62,HOP62,Lung,Non-Small Cell Lung Cancer,6.233845888943961,,0.058477582,-0.117864026,0
ACH-000862,KMBC-2,KMBC2,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,6.164587186004156,,0.007152683,0.132344044,0
ACH-000863,DBTRG-05MG,DBTRG05MG,CNS/Brain,Diffuse Glioma,5.65010968425483,,0.04161626,-0.070706929,0
ACH-000864,COLO 684,COLO684,Uterus,Endometrial Carcinoma,5.467859833238789,,0.033499316,-0.064159337,0
ACH-000865,KYSE-450,KYSE450,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,5.92422580708392,-0.759838404,0.015274871,0.017600178,0
ACH-000866,NCI-H1048,NCIH1048,Lung,Lung Neuroendocrine Tumor,6.291968163733756,0.51404787,0.019999524,-0.025202409,0
ACH-000867,ChaGo-K-1,CHAGOK1,Lung,Non-Small Cell Lung Cancer,7.000811287807189,1.346949232,0.035622098,-0.027075749,0
ACH-000868,HCC-1195,HCC1195,Lung,Non-Small Cell Lung Cancer,6.471545162780311,,,,0
ACH-000869,NCI-H1568,NCIH1568,Lung,Non-Small Cell Lung Cancer,6.01773265317939,-1.030218393,0.064394907,-0.092885912,0
ACH-000870,NCI-H1930,NCIH1930,Lung,Lung Neuroendocrine Tumor,1.4835036700318702,,,,0
ACH-000871,NCI-H510,NCIH510,Lung,Lung Neuroendocrine Tumor,4.767654798237347,,0.036465061,-0.078150605,0
ACH-000872,HCC515,HCC515,Lung,Non-Small Cell Lung Cancer,6.090595178472197,,0.009106595,0.088224361,0
ACH-000873,KYSE-270,KYSE270,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,5.069611952411636,,0.014351743,0.009635096,0
ACH-000874,RS4;11,RS411,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,5.424146128746541,,0.006509047,0.139776494,0
ACH-000875,NCI-H2347,NCIH2347,Lung,Non-Small Cell Lung Cancer,6.610536190731918,,,,0
ACH-000876,MDA-MB-415,MDAMB415,Breast,Invasive Breast Carcinoma,9.14110831564324,,0.030575776,-0.024586573,1
ACH-000877,EB1,EB1,Lymphoid,Mature B-Cell Neoplasms,5.987350429049323,,,,0
ACH-000878,HCC-15,HCC15,Lung,Non-Small Cell Lung Cancer,7.851524188303792,1.969732363,0.019012546,0.059390754,0
ACH-000879,MFE-296,MFE296,Uterus,Endometrial Carcinoma,6.1048209717617485,0.256811629,0.00519531,0.223975344,0
ACH-000880,AGS,AGS,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.019724150631248,-0.594230825,0.006589681,0.060694952,0
ACH-000881,MEL-JUSO,MELJUSO,Skin,Melanoma,6.650057970945131,-0.040045715,0.016269499,-0.008445277,0
ACH-000882,IGR-1,IGR1,Skin,Melanoma,5.4507955558176135,-0.91807057,0.006391345,0.069167086,0
ACH-000883,SW 1783,SW1783,CNS/Brain,Diffuse Glioma,6.05669623451391,-0.103313902,,,0
ACH-000884,MDA-MB-435S,MDAMB435S,Skin,Melanoma,5.933107558523016,,0.015775096,0.010634975,0
ACH-000885,TOV-21G,TOV21G,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,6.268237873629278,,0.044457347,-0.110352009,0
ACH-000886,NCI-H2009,NCIH2009,Lung,Non-Small Cell Lung Cancer,6.777380261146601,-0.93932788,0.022481759,-0.010341131,0
ACH-000887,SF-172,SF172,CNS/Brain,Diffuse Glioma,6.897869651945855,,0.01931983,0.015217958,0
